"X1","X2","X3","status","formatted_address","index","lat","long","accuracy"
NA,NA,NA,"OK","Xingtang, Shijiazhuang, Hebei, China",43,38.438411,114.552692,"political"
NA,NA,NA,"OK","Lingshou, Shijiazhuang, Hebei, China",44,38.308628,114.382644,"political"
NA,NA,NA,"OK","Gaoyi, Shijiazhuang, Hebei, China",45,37.615159,114.611433,"political"
NA,NA,NA,"OK","Shenze, Shijiazhuang, Hebei, China",46,38.184033,115.20092,"political"
NA,NA,NA,"OK","Zanhuang, Shijiazhuang, Hebei, China",47,37.665575,114.386155,"political"
NA,NA,NA,"OK","Wuji, Shijiazhuang, Hebei, China",48,38.179192,114.97634,"political"
NA,NA,NA,"OK","Pingshan, Shijiazhuang, Hebei, China",49,38.247144,114.199134,"political"
NA,NA,NA,"OK","Yuanshi, Shijiazhuang, Hebei, China",50,37.766651,114.52558,"political"
NA,NA,NA,"OK","Zhaoxian, Shijiazhuang, Hebei, China",51,37.75643,114.776185,"political"
NA,NA,NA,"OK","Jinzhou, Shijiazhuang, Hebei, China",52,38.033629,115.044184,"political"
NA,NA,NA,"OK","Xinle, Shijiazhuang, Hebei, China",53,38.343295,114.684014,"political"
NA,NA,NA,"OK","Lunan, Tangshan, Hebei, China",54,39.625058,118.154354,"political"
NA,NA,NA,"OK","Lubei, Tangshan, Hebei, China",55,39.624437,118.200692,"political"
NA,NA,NA,"OK","Guye, Tangshan, Hebei, China",56,39.733578,118.447635,"political"
NA,NA,NA,"OK","Kaiping, Tangshan, Hebei, China",57,39.671001,118.261841,"political"
NA,NA,NA,"OK","Fengnan, Tangshan, Hebei, China",58,39.576031,118.085169,"political"
NA,NA,NA,"OK","Fengrun, Tangshan, Hebei, China",59,39.832582,118.162215,"political"
NA,NA,NA,"OK","Caofeidian, Tangshan, Hebei, China",60,39.27307,118.460379,"political"
NA,NA,NA,"OK","Luanxian, Tangshan, Hebei, China",61,39.740593,118.703598,"political"
NA,NA,NA,"OK","Luannan, Tangshan, Hebei, China",62,39.518996,118.682379,"political"
NA,NA,NA,"OK","Laoting, Tangshan, Hebei, China",63,39.425608,118.912571,"political"
NA,NA,NA,"OK","Qianxi, Tangshan, Hebei, China",64,40.1415,118.314715,"political"
NA,NA,NA,"OK","Yutian, Tangshan, Hebei, China",65,39.900401,117.738658,"political"
NA,NA,NA,"OK","Zunhua, Tangshan, Hebei, China",66,40.189201,117.965892,"political"
NA,NA,NA,"OK","Qian'an, Tangshan, Hebei, China",67,39.999174,118.701144,"political"
NA,NA,NA,"OK","Haigang, Qinhuangdao, Hebei, China",68,39.94756,119.564962,"political"
NA,NA,NA,"OK","Shanhaiguan, Qinhuangdao, Hebei, China",69,39.978848,119.775799,"political"
NA,NA,NA,"OK","Beidaihe, Qinhuangdao, Hebei, China",70,39.834596,119.484522,"political"
NA,NA,NA,"OK","Funing, Qinhuangdao, Hebei, China",71,39.876253,119.244847,"political"
NA,NA,NA,"OK","Qinglong, Qinhuangdao, Hebei, China",72,40.407578,118.949684,"political"
NA,NA,NA,"OK","Changli, Qinhuangdao, Hebei, China",73,39.712813,119.162693,"political"
NA,NA,NA,"OK","Lulong, Qinhuangdao, Hebei, China",74,39.891946,118.892986,"political"
NA,NA,NA,"OK","Hanshan, Handan, Hebei, China",75,36.600057,114.48379,"political"
NA,NA,NA,"OK","Congtai, Handan, Hebei, China",76,36.636409,114.492896,"political"
NA,NA,NA,"OK","Fuxing, Handan, Hebei, China",77,36.639033,114.462061,"political"
NA,NA,NA,"OK","Fengfeng, Handan, Hebei, China",78,36.419739,114.212802,"political"
NA,NA,NA,"OK","Handan, Hebei, China",79,36.593938,114.530881,"political"
NA,NA,NA,"OK","Linzhang, Handan, Hebei, China",80,36.335025,114.619536,"political"
NA,NA,NA,"OK","Cheng'an, Handan, Hebei, China",81,36.442643,114.690184,"political"
NA,NA,NA,"OK","Daming, Handan, Hebei, China",82,36.285616,115.147814,"political"
NA,NA,NA,"OK","Shexian, Handan, Hebei, China",83,36.556027,113.668655,"political"
NA,NA,NA,"OK","Cixian, Handan, Hebei, China",84,36.359285,114.38035,"political"
NA,NA,NA,"OK","Feixiang, Handan, Hebei, China",85,36.550411,114.814095,"political"
NA,NA,NA,"OK","Yongnian, Handan, Hebei, China",86,36.776413,114.496162,"political"
NA,NA,NA,"OK","Qiuxian, Handan, Hebei, China",87,36.811133,115.186792,"political"
NA,NA,NA,"OK","Jize, Handan, Hebei, China",88,36.92035,114.878299,"political"
NA,NA,NA,"OK","Guangping, Handan, Hebei, China",89,36.483484,114.948606,"political"
NA,NA,NA,"OK","Guantao, Handan, Hebei, China",90,36.535537,115.299524,"political"
NA,NA,NA,"OK","Weixian, Handan, Hebei, China",91,36.354988,114.938622,"political"
NA,NA,NA,"OK","Quzhou, Handan, Hebei, China",92,36.780174,114.945113,"political"
NA,NA,NA,"OK","Wu'an, Handan, Hebei, China",93,36.696506,114.203697,"political"
NA,NA,NA,"OK","Qiaodong, Zhangjiakou, Hebei, China",94,40.788434,114.894189,"political"
NA,NA,NA,"OK","Qiaoxi, Shijiazhuang, Hebei, China",95,38.004153,114.461066,"political"
NA,NA,NA,"OK","Xingtai, Hebei, China",96,37.05073,114.561132,"political"
NA,NA,NA,"OK","Lincheng, Xingtai, Hebei, China",97,37.444498,114.498761,"political"
NA,NA,NA,"OK","Neiqiu, Xingtai, Hebei, China",98,37.286669,114.512128,"political"
NA,NA,NA,"OK","Baixiang, Xingtai, Hebei, China",99,37.482422,114.693425,"political"
NA,NA,NA,"OK","Longyao, Xingtai, Hebei, China",100,37.350173,114.770419,"political"
NA,NA,NA,"OK","Renxian, Xingtai, Hebei, China",101,37.120983,114.671935,"political"
NA,NA,NA,"OK","Nanhe, Xingtai, Hebei, China",102,37.005017,114.683863,"political"
NA,NA,NA,"OK","Ningjin, Xingtai, Hebei, China",103,37.619886,114.919301,"political"
NA,NA,NA,"OK","Julu, Xingtai, Hebei, China",104,37.221112,115.037477,"political"
NA,NA,NA,"OK","Xinhe, Xingtai, Hebei, China",105,37.520481,115.251124,"political"
NA,NA,NA,"OK","Guangzong, Xingtai, Hebei, China",106,37.074661,115.142626,"political"
NA,NA,NA,"OK","Pingxiang, Xingtai, Hebei, China",107,37.063148,115.030075,"political"
NA,NA,NA,"OK","Weixian, Xingtai, Hebei, China",108,36.975377,115.26678,"political"
NA,NA,NA,"OK","Qinghe, Xingtai, Hebei, China",109,37.039991,115.667208,"political"
NA,NA,NA,"OK","Linxi, Xingtai, Hebei, China",110,36.870811,115.501048,"political"
NA,NA,NA,"OK","Nangong, Xingtai, Hebei, China",111,37.359264,115.408747,"political"
NA,NA,NA,"OK","Shahe, Xingtai, Hebei, China",112,36.854929,114.503339,"political"
NA,NA,NA,"OK","Jingxiu, Baoding, Hebei, China",113,38.877447,115.458763,"political"
NA,NA,NA,"OK","Lianchi, Baoding, Hebei, China",114,38.883582,115.497097,"political"
NA,NA,NA,"OK","Mancheng, Baoding, Hebei, China",115,38.948955,115.322351,"political"
NA,NA,NA,"OK","Qingyuan, Baoding, Hebei, China",116,38.765041,115.489968,"political"
NA,NA,NA,"OK","Xushui, Baoding, Hebei, China",117,39.018736,115.655774,"political"
NA,NA,NA,"OK","Laishui, Baoding, Hebei, China",118,39.394316,115.713904,"political"
NA,NA,NA,"OK","Fuping, Baoding, Hebei, China",119,38.849152,114.195104,"political"
NA,NA,NA,"OK","Dingxing, Baoding, Hebei, China",120,39.26301,115.80816,"political"
NA,NA,NA,"OK","Tangxian, Baoding, Hebei, China",121,38.748203,114.982972,"political"
NA,NA,NA,"OK","Gaoyang, Baoding, Hebei, China",122,38.689897,115.780626,"political"
NA,NA,NA,"OK","Rongcheng, Baoding, Hebei, China",123,39.042784,115.861657,"political"
NA,NA,NA,"OK","Laiyuan, Baoding, Hebei, China",124,39.360247,114.694283,"political"
NA,NA,NA,"OK","Wangdu, Baoding, Hebei, China",125,38.695735,115.154511,"political"
NA,NA,NA,"OK","Anxin, Baoding, Hebei, China",126,38.935369,115.935603,"political"
NA,NA,NA,"OK","Yixian, Baoding, Hebei, China",127,39.349393,115.497457,"political"
NA,NA,NA,"OK","Quyang, Baoding, Hebei, China",128,38.622244,114.744926,"political"
NA,NA,NA,"OK","Lixian, Baoding, Hebei, China",129,38.490141,115.575877,"political"
NA,NA,NA,"OK","Shunping, Baoding, Hebei, China",130,38.844552,115.132617,"political"
NA,NA,NA,"OK","Boye, Baoding, Hebei, China",131,38.457364,115.46438,"political"
NA,NA,NA,"OK","Xiongxian, Baoding, Hebei, China",132,38.99455,116.10865,"political"
NA,NA,NA,"OK","Zhuozhou, Baoding, Hebei, China",133,39.485282,115.974422,"political"
NA,NA,NA,"OK","Anguo, Baoding, Hebei, China",134,38.418439,115.326646,"political"
NA,NA,NA,"OK","Gaobeidian, Baoding, Hebei, China",135,39.32652,115.873757,"political"
NA,NA,NA,"OK","Qiaodong, Zhangjiakou, Hebei, China",136,40.788434,114.894189,"political"
NA,NA,NA,"OK","Qiaoxi, Shijiazhuang, Hebei, China",137,38.004153,114.461066,"political"
NA,NA,NA,"OK","Xuanhua, Zhangjiakou, Hebei, China",138,40.608793,115.099494,"political"
NA,NA,NA,"OK","Xiahuayuan, Zhangjiakou, Hebei, China",139,40.502652,115.287352,"political"
NA,NA,NA,"OK","Wanquan, Zhangjiakou, Hebei, China",140,40.766965,114.740557,"political"
NA,NA,NA,"OK","Chongli, Zhangjiakou, Hebei, China",141,40.974675,115.282668,"political"
NA,NA,NA,"OK","Zhangbei, Zhangjiakou, Hebei, China",142,41.15863,114.720066,"political"
NA,NA,NA,"OK","Kangbao, Zhangjiakou, Hebei, China",143,41.852368,114.600404,"political"
NA,NA,NA,"OK","Guyuan, Zhangjiakou, Hebei, China",144,41.669668,115.688692,"political"
NA,NA,NA,"OK","Shangyi, Zhangjiakou, Hebei, China",145,41.076226,113.969618,"political"
NA,NA,NA,"OK","Yuxian, Zhangjiakou, Hebei, China",146,39.840842,114.588903,"political"
NA,NA,NA,"OK","Yangyuan, Zhangjiakou, Hebei, China",147,40.104663,114.150348,"political"
NA,NA,NA,"OK","Huai'an, Zhangjiakou, Hebei, China",148,40.674193,114.385791,"political"
NA,NA,NA,"OK","Huailai, Zhangjiakou, Hebei, China",149,40.415343,115.517861,"political"
NA,NA,NA,"OK","Zhuolu, Zhangjiakou, Hebei, China",150,40.379562,115.205345,"political"
NA,NA,NA,"OK","Chicheng, Zhangjiakou, Hebei, China",151,40.912921,115.831498,"political"
NA,NA,NA,"OK","Shuangqiao, Chengde, Hebei, China",152,40.97465,117.943348,"political"
NA,NA,NA,"OK","Shuangluan, Chengde, Hebei, China",153,40.959196,117.799912,"political"
NA,NA,NA,"OK","Yingshouyingzi, Chengde, Hebei, China",154,40.546361,117.659499,"political"
NA,NA,NA,"OK","Chengde, Hebei, China",155,40.768238,118.173824,"political"
NA,NA,NA,"OK","Xinglong, Chengde, Hebei, China",156,40.417358,117.500558,"political"
NA,NA,NA,"OK","Pingquan, Chengde, Hebei, China",157,41.018405,118.701951,"political"
NA,NA,NA,"OK","Luanping, Chengde, Hebei, China",158,40.941482,117.332801,"political"
NA,NA,NA,"OK","Longhua, Chengde, Hebei, China",159,41.313791,117.738937,"political"
NA,NA,NA,"OK","Fengning, Chengde, Hebei, China",160,41.208899,116.645932,"political"
NA,NA,NA,"OK","Kuancheng, Chengde, Hebei, China",161,40.611391,118.485313,"political"
NA,NA,NA,"OK","Weichang, Chengde, Hebei, China",162,41.938529,117.7601591,"political"
NA,NA,NA,"OK","Xinhua, Shijiazhuang, Hebei, China",163,38.05106,114.463347,"political"
NA,NA,NA,"OK","Yunhe, Cangzhou, Hebei, China",164,38.310185,116.831975,"political"
NA,NA,NA,"OK","Cangxian, Cangzhou, Hebei, China",165,38.219856,117.007478,"political"
NA,NA,NA,"OK","Qingxian, Cangzhou, Hebei, China",166,38.576379,116.83639,"political"
NA,NA,NA,"OK","Dongguang, Cangzhou, Hebei, China",167,37.888248,116.537067,"political"
NA,NA,NA,"OK","Haixing, Cangzhou, Hebei, China",168,38.143169,117.497651,"political"
NA,NA,NA,"OK","Yanshan, Cangzhou, Hebei, China",169,38.058088,117.230602,"political"
NA,NA,NA,"OK","Suning, Cangzhou, Hebei, China",170,38.422801,115.829758,"political"
NA,NA,NA,"OK","Nanpi, Cangzhou, Hebei, China",171,38.038421,116.708347,"political"
NA,NA,NA,"OK","Wuqiao, Cangzhou, Hebei, China",172,37.627661,116.391507,"political"
NA,NA,NA,"OK","Xianxian, Cangzhou, Hebei, China",173,38.190185,116.122725,"political"
NA,NA,NA,"OK","Mengcun, Cangzhou, Hebei, China",174,38.053409,117.104298,"political"
NA,NA,NA,"OK","Botou, Cangzhou, Hebei, China",175,38.083437,116.578368,"political"
NA,NA,NA,"OK","Renqiu, Cangzhou, Hebei, China",176,38.683591,116.082917,"political"
NA,NA,NA,"OK","Huanghua, Cangzhou, Hebei, China",177,38.371402,117.329949,"political"
NA,NA,NA,"OK","Hejian, Cangzhou, Hebei, China",178,38.446624,116.099517,"political"
NA,NA,NA,"OK","Anci, Langfang, Hebei, China",179,39.502569,116.694544,"political"
NA,NA,NA,"OK","Guangyang, Langfang, Hebei, China",180,39.522786,116.71069,"political"
NA,NA,NA,"OK","Gu'an, Langfang, Hebei, China",181,39.438214,116.298657,"political"
NA,NA,NA,"OK","Yongqing, Langfang, Hebei, China",182,39.321794,116.499027,"political"
NA,NA,NA,"OK","Xianghe, Langfang, Hebei, China",183,39.761424,117.006093,"political"
NA,NA,NA,"OK","Dacheng, Langfang, Hebei, China",184,38.705449,116.653793,"political"
NA,NA,NA,"OK","Wen'an, Langfang, Hebei, China",185,38.873281,116.457858,"political"
NA,NA,NA,"OK","Dachang, Langfang, Hebei, China",186,39.886547,116.989574,"political"
NA,NA,NA,"OK","Bazhou, Langfang, Hebei, China",187,39.125744,116.391484,"political"
NA,NA,NA,"OK","Sanhe, Langfang, Hebei, China",188,39.982718,117.078294,"political"
NA,NA,NA,"OK","Taocheng, Hengshui, Hebei, China",189,37.735465,115.67545,"political"
NA,NA,NA,"OK","Jizhou, Hengshui, Hebei, China",190,37.550856,115.579308,"political"
NA,NA,NA,"OK","Zaoqiang, Hengshui, Hebei, China",191,37.513417,115.724259,"political"
NA,NA,NA,"OK","Wuyi, Hengshui, Hebei, China",192,37.801665,115.887531,"political"
NA,NA,NA,"OK","Wuqiang, Hengshui, Hebei, China",193,38.041368,115.982461,"political"
NA,NA,NA,"OK","Raoyang, Hengshui, Hebei, China",194,38.235892,115.725833,"political"
NA,NA,NA,"OK","Anping, Hengshui, Hebei, China",195,38.234501,115.519278,"political"
NA,NA,NA,"OK","Gucheng, Hengshui, Hebei, China",196,37.347409,115.965874,"political"
NA,NA,NA,"OK","Jingxian, Hengshui, Hebei, China",197,37.69229,116.270648,"political"
NA,NA,NA,"OK","Fucheng, Hengshui, Hebei, China",198,37.868872,116.144417,"political"
NA,NA,NA,"OK","Shenzhou, Hengshui, Hebei, China",199,38.001535,115.559574,"political"
NA,NA,NA,"OK","Dingzhou, Baoding, Hebei, China",200,38.516461,114.990392,"political"
NA,NA,NA,"OK","Xinji, Shijiazhuang, Hebei, China",201,37.943121,115.217658,"political"
NA,NA,NA,"OK","Xiaodian, Taiyuan, Shanxi, China",202,37.736525,112.565659,"political"
NA,NA,NA,"OK","Yingze, Taiyuan, Shanxi, China",203,37.863451,112.5634,"political"
NA,NA,NA,"OK","Xinghualing, Taiyuan, Shanxi, China",204,37.893955,112.570604,"political"
NA,NA,NA,"OK","Jiancaoping, Taiyuan, Shanxi, China",205,37.940387,112.486691,"political"
NA,NA,NA,"OK","Wanbailin, Taiyuan, Shanxi, China",206,37.859447,112.515748,"political"
NA,NA,NA,"OK","Jinyuan, Taiyuan, Shanxi, China",207,37.715193,112.47794,"political"
NA,NA,NA,"OK","Qingxu, Taiyuan, Shanxi, China",208,37.607443,112.358667,"political"
NA,NA,NA,"OK","Yangqu, Taiyuan, Shanxi, China",209,38.058488,112.672952,"political"
NA,NA,NA,"OK","Loufan, Taiyuan, Shanxi, China",210,38.067932,111.797083,"political"
NA,NA,NA,"OK","Gujiao, Taiyuan, Shanxi, China",211,37.907108,112.175874,"political"
NA,NA,NA,"OK","Urban District, Changzhi, China",212,36.203519,113.123085,"colloquial_area"
NA,NA,NA,"OK","Mining Area, Datong, Shanxi, China",213,40.036858,113.177206,"political"
NA,NA,NA,"OK","Nanjiao, Datong, Shanxi, China",214,40.005404,113.149693,"political"
NA,NA,NA,"OK","Xinrong, Datong, Shanxi, China",215,40.255866,113.140004,"political"
NA,NA,NA,"OK","Yanggao, Datong, Shanxi, China",216,40.361059,113.748944,"political"
NA,NA,NA,"OK","Tianzhen, Datong, Shanxi, China",217,40.420237,114.090867,"political"
NA,NA,NA,"OK","Guangling, Datong, Shanxi, China",218,39.760281,114.282758,"political"
NA,NA,NA,"OK","Lingqiu, Datong, Shanxi, China",219,39.442406,114.23435,"political"
NA,NA,NA,"OK","Hunyuan, Datong, Shanxi, China",220,39.693406,113.699475,"political"
NA,NA,NA,"OK","Zuoyun, Datong, Shanxi, China",221,40.013442,112.703008,"political"
NA,NA,NA,"OK","Datong, Shanxi, China",222,40.040294,113.61244,"political"
NA,NA,NA,"OK","Urban District, Changzhi, China",223,36.203519,113.123085,"colloquial_area"
NA,NA,NA,"OK","Mining Area, Datong, Shanxi, China",224,40.036858,113.177206,"political"
NA,NA,NA,"OK","Suburb, Changzhi, China",225,36.218388,113.101211,"colloquial_area"
NA,NA,NA,"OK","Pingding, Yangquan, Shanxi, China",226,37.786653,113.657841,"political"
NA,NA,NA,"OK","Yuxian, Yangquan, Shanxi, China",227,38.085619,113.41233,"political"
NA,NA,NA,"OK","Urban District, Changzhi, China",228,36.203519,113.123085,"colloquial_area"
NA,NA,NA,"OK","Suburb, Changzhi, China",229,36.218388,113.101211,"colloquial_area"
NA,NA,NA,"OK","Changzhi, Shanxi, China",230,36.052858,113.051407,"political"
NA,NA,NA,"OK","Xiangyuan, Changzhi, Shanxi, China",231,36.535817,113.051491,"political"
NA,NA,NA,"OK","Tunliu, Changzhi, Shanxi, China",232,36.315663,112.891998,"political"
NA,NA,NA,"OK","Pingshun, Changzhi, Shanxi, China",233,36.200179,113.435961,"political"
NA,NA,NA,"OK","Licheng, Changzhi, Shanxi, China",234,36.502328,113.387155,"political"
NA,NA,NA,"OK","Huguan, Changzhi, Shanxi, China",235,36.115448,113.207049,"political"
NA,NA,NA,"OK","Zhangzi, Changzhi, Shanxi, China",236,36.122334,112.8779,"political"
NA,NA,NA,"OK","Wuxiang, Changzhi, Shanxi, China",237,36.837625,112.864561,"political"
NA,NA,NA,"OK","Qinxian, Changzhi, Shanxi, China",238,36.756063,112.699226,"political"
NA,NA,NA,"OK","Qinyuan, Changzhi, Shanxi, China",239,36.5002,112.337446,"political"
NA,NA,NA,"OK","Lucheng, Changzhi, Shanxi, China",240,36.334104,113.228852,"political"
NA,NA,NA,"OK","Urban District, Changzhi, China",241,36.203519,113.123085,"colloquial_area"
NA,NA,NA,"OK","Qinshui, Jincheng, Shanxi, China",242,35.690141,112.186738,"political"
NA,NA,NA,"OK","Yangcheng, Jincheng, Shanxi, China",243,35.486029,112.414738,"political"
NA,NA,NA,"OK","Lingchuan, Jincheng, Shanxi, China",244,35.775685,113.280688,"political"
NA,NA,NA,"OK","Zezhou, Jincheng, Shanxi, China",245,35.617221,112.899137,"political"
NA,NA,NA,"OK","Gaoping, Jincheng, Shanxi, China",246,35.797997,112.92392,"political"
NA,NA,NA,"OK","Shuocheng, Shuozhou, Shanxi, China",247,39.31894,112.43225,"political"
NA,NA,NA,"OK","Pinglu, Shuozhou, Shanxi, China",248,39.512155,112.28833,"political"
NA,NA,NA,"OK","Shanyin, Shuozhou, Shanxi, China",249,39.526227,112.816599,"political"
NA,NA,NA,"OK","Yingxian, Shuozhou, Shanxi, China",250,39.554247,113.191098,"political"
NA,NA,NA,"OK","Youyu, Shuozhou, Shanxi, China",251,39.989063,112.466989,"political"
NA,NA,NA,"OK","Huairen, Shuozhou, Shanxi, China",252,39.827916,113.099958,"political"
NA,NA,NA,"OK","Yuci, Jinzhong, Shanxi, China",253,37.697794,112.708224,"political"
NA,NA,NA,"OK","Yushe, Jinzhong, Shanxi, China",254,37.070791,112.975235,"political"
NA,NA,NA,"OK","Zuoquan, Jinzhong, Shanxi, China",255,37.082681,113.379372,"political"
NA,NA,NA,"OK","Heshun, Jinzhong, Shanxi, China",256,37.329666,113.570433,"political"
NA,NA,NA,"OK","Xiyang, Jinzhong, Shanxi, China",257,37.612712,113.707184,"political"
NA,NA,NA,"OK","Shouyang, Jinzhong, Shanxi, China",258,37.895325,113.176433,"political"
NA,NA,NA,"OK","Taigu, Jinzhong, Shanxi, China",259,37.421307,112.551305,"political"
NA,NA,NA,"OK","Qixian, Jinzhong, Shanxi, China",260,37.358,112.335468,"political"
NA,NA,NA,"OK","Pingyao, Jinzhong, Shanxi, China",261,37.189822,112.176206,"political"
NA,NA,NA,"OK","Lingshi, Jinzhong, Shanxi, China",262,36.847859,111.778685,"political"
NA,NA,NA,"OK","Jiexiu, Jinzhong, Shanxi, China",263,37.026945,111.916711,"political"
NA,NA,NA,"OK","Yanhu, Yuncheng, Shanxi, China",264,35.015101,110.998272,"political"
NA,NA,NA,"OK","Linyi, Yuncheng, Shanxi, China",265,35.144277,110.774547,"political"
NA,NA,NA,"OK","Wanrong, Yuncheng, Shanxi, China",266,35.415253,110.838024,"political"
NA,NA,NA,"OK","Wenxi, Yuncheng, Shanxi, China",267,35.356644,111.22472,"political"
NA,NA,NA,"OK","Jishan, Yuncheng, Shanxi, China",268,35.604025,110.983333,"political"
NA,NA,NA,"OK","Xinjiang, Yuncheng, Shanxi, China",269,35.616288,111.224778,"political"
NA,NA,NA,"OK","Jiangxian, Yuncheng, Shanxi, China",270,35.49119,111.568236,"political"
NA,NA,NA,"OK","Yuanqu, Yuncheng, Shanxi, China",271,35.297386,111.669928,"political"
NA,NA,NA,"OK","Xiaxian, Yuncheng, Shanxi, China",272,35.141363,111.220456,"political"
NA,NA,NA,"OK","Pinglu, Yuncheng, Shanxi, China",273,34.836866,111.217344,"political"
NA,NA,NA,"OK","Ruicheng, Yuncheng, Shanxi, China",274,34.693579,110.694369,"political"
NA,NA,NA,"OK","Yongji, Yuncheng, Shanxi, China",275,34.86705,110.447548,"political"
NA,NA,NA,"OK","Hejin, Yuncheng, Shanxi, China",276,35.596383,110.712063,"political"
NA,NA,NA,"OK","Xinfu, Xinzhou, Shanxi, China",277,38.404242,112.746046,"political"
NA,NA,NA,"OK","Dingxiang, Xinzhou, Shanxi, China",278,38.473548,112.957215,"political"
NA,NA,NA,"OK","Wutai, Xinzhou, Shanxi, China",279,38.728315,113.255309,"political"
NA,NA,NA,"OK","Daixian, Xinzhou, Shanxi, China",280,39.066917,112.960282,"political"
NA,NA,NA,"OK","Fanshi, Xinzhou, Shanxi, China",281,39.188811,113.265563,"political"
NA,NA,NA,"OK","Ningwu, Xinzhou, Shanxi, China",282,39.001524,112.304722,"political"
NA,NA,NA,"OK","Jingle, Xinzhou, Shanxi, China",283,38.359035,111.939439,"political"
NA,NA,NA,"OK","Shenchi, Xinzhou, Shanxi, China",284,39.090552,112.211296,"political"
NA,NA,NA,"OK","Wuzhai, Xinzhou, Shanxi, China",285,38.910726,111.846905,"political"
NA,NA,NA,"OK","Kelan, Xinzhou, Shanxi, China",286,38.70418,111.57285,"political"
NA,NA,NA,"OK","Hequ, Xinzhou, Shanxi, China",287,39.384482,111.138472,"political"
NA,NA,NA,"OK","Baode, Xinzhou, Shanxi, China",288,39.022488,111.086564,"political"
NA,NA,NA,"OK","Pianguan, Xinzhou, Shanxi, China",289,39.436306,111.508831,"political"
NA,NA,NA,"OK","Yuanping, Xinzhou, Shanxi, China",290,38.731402,112.711058,"political"
NA,NA,NA,"OK","Yaodu, Linfen, Shanxi, China",291,36.07884,111.579554,"political"
